Source,Target,Weight
Papaveraceae (Schortewitz),Halictidae (Schortewitz),1
Plantaginaceae (Schortewitz),Halictidae (Schortewitz),2
Rubiaceae (Schortewitz),Halictidae (Schortewitz),2
Asteraceae (Schupfart),Halictidae (Schupfart),3
Brassicaceae (Schupfart),Halictidae (Schupfart),1
Caprifoliaceae (Schupfart),Halictidae (Schupfart),1
Fabaceae (Schupfart),Halictidae (Schupfart),3
Plantaginaceae (Schupfart),Halictidae (Schupfart),1
Ranunculaceae (Schupfart),Halictidae (Schupfart),1
Asteraceae (Schützengräben),Halictidae (Schützengräben),2
Convolvulaceae (Schützengräben),Halictidae (Schützengräben),1
Ranunculaceae (Schützengräben),Halictidae (Schützengräben),3
Asteraceae (Scurelle),Halictidae (Scurelle),15
Brassicaceae (Scurelle),Halictidae (Scurelle),3
Caprifoliaceae (Scurelle),Halictidae (Scurelle),6
Fabaceae (Scurelle),Halictidae (Scurelle),6
Hypericaceae (Scurelle),Halictidae (Scurelle),1
Ranunculaceae (Scurelle),Halictidae (Scurelle),2
Rosaceae (Scurelle),Halictidae (Scurelle),3
Rubiaceae (Scurelle),Halictidae (Scurelle),1
Asteraceae (Serifos),Halictidae (Serifos),100
Brassicaceae (Serifos),Halictidae (Serifos),9
Cistaceae (Serifos),Halictidae (Serifos),24
Fabaceae (Serifos),Halictidae (Serifos),7
Lamiaceae (Serifos),Halictidae (Serifos),23
Papaveraceae (Serifos),Halictidae (Serifos),1
Asteraceae (Sierra de Guadarrama),Halictidae (Sierra de Guadarrama),226
Brassicaceae (Sierra de Guadarrama),Halictidae (Sierra de Guadarrama),17
Campanulaceae (Sierra de Guadarrama),Halictidae (Sierra de Guadarrama),254
Crassulaceae (Sierra de Guadarrama),Halictidae (Sierra de Guadarrama),46
Fabaceae (Sierra de Guadarrama),Halictidae (Sierra de Guadarrama),100
Gentianaceae (Sierra de Guadarrama),Halictidae (Sierra de Guadarrama),7
Lamiaceae (Sierra de Guadarrama),Halictidae (Sierra de Guadarrama),26
Liliaceae (Sierra de Guadarrama),Halictidae (Sierra de Guadarrama),3
Orobanchaceae (Sierra de Guadarrama),Halictidae (Sierra de Guadarrama),1
Plumbaginaceae (Sierra de Guadarrama),Halictidae (Sierra de Guadarrama),40
Asteraceae (Skov_Olesen_2004),Halictidae (Skov_Olesen_2004),30
Campanulaceae (Skov_Olesen_2004),Halictidae (Skov_Olesen_2004),2
Caprifoliaceae (Skov_Olesen_2004),Halictidae (Skov_Olesen_2004),1
Ericaceae (Skov_Olesen_2004),Halictidae (Skov_Olesen_2004),3
Rosaceae (Skov_Olesen_2004),Halictidae (Skov_Olesen_2004),3
Salicaceae (Skov_Olesen_2004),Halictidae (Skov_Olesen_2004),1
Gentianaceae (SonBaco),Halictidae (SonBaco),2
Lamiaceae (SonBaco),Halictidae (SonBaco),4
Rutaceae (SonBaco),Halictidae (SonBaco),1
Colchicaceae (SonDoblons),Halictidae (SonDoblons),1
Linaceae (SonDoblons),Halictidae (SonDoblons),2
Asteraceae (SonForteza),Halictidae (SonForteza),3
Caprifoliaceae (SonForteza),Halictidae (SonForteza),1
Lamiaceae (SonForteza),Halictidae (SonForteza),3
Apiaceae (SonGinard),Halictidae (SonGinard),1
Asteraceae (SonGinard),Halictidae (SonGinard),6
Gentianaceae (SonGinard),Halictidae (SonGinard),3
Lamiaceae (SonGinard),Halictidae (SonGinard),6
Asteraceae (SonGual),Halictidae (SonGual),4
Cistaceae (SonGual),Halictidae (SonGual),1
Lamiaceae (SonGual),Halictidae (SonGual),1
Asteraceae (SonMutNou),Halictidae (SonMutNou),2
Cistaceae (SonMutNou),Halictidae (SonMutNou),4
Lamiaceae (SonMutNou),Halictidae (SonMutNou),1
Asparagaceae (SonSali),Halictidae (SonSali),1
Asteraceae (SonSali),Halictidae (SonSali),1
Cistaceae (SonSali),Halictidae (SonSali),1
Colchicaceae (SonSali),Halictidae (SonSali),1
Lamiaceae (SonSali),Halictidae (SonSali),5
Linaceae (SonSali),Halictidae (SonSali),2
Asteraceae (Spienne),Halictidae (Spienne),28
Caryophyllaceae (Spienne),Halictidae (Spienne),1
Fabaceae (Spienne),Halictidae (Spienne),2
Apiaceae (Spiennes),Halictidae (Spiennes),1
Asteraceae (Spiennes),Halictidae (Spiennes),59
Fabaceae (Spiennes),Halictidae (Spiennes),1
Geraniaceae (Spiennes),Halictidae (Spiennes),2
Hypericaceae (Spiennes),Halictidae (Spiennes),5
Ranunculaceae (Spiennes),Halictidae (Spiennes),1
Verbenaceae (Spiennes),Halictidae (Spiennes),1
Asteraceae (Spitzberg),Halictidae (Spitzberg),1
Campanulaceae (Spitzberg),Halictidae (Spitzberg),1
Fabaceae (Spitzberg),Halictidae (Spitzberg),1
Apiaceae (Stammheim),Halictidae (Stammheim),5
Asteraceae (Stammheim),Halictidae (Stammheim),16
Lamiaceae (Stammheim),Halictidae (Stammheim),2
Plantaginaceae (Stammheim),Halictidae (Stammheim),1
Rosaceae (Stammheim),Halictidae (Stammheim),1
Apiaceae (Steinmaur),Halictidae (Steinmaur),1
Asteraceae (Steinmaur),Halictidae (Steinmaur),28
Brassicaceae (Steinmaur),Halictidae (Steinmaur),1
Caprifoliaceae (Steinmaur),Halictidae (Steinmaur),2
Caryophyllaceae (Steinmaur),Halictidae (Steinmaur),1
Cornaceae (Steinmaur),Halictidae (Steinmaur),1
Fabaceae (Steinmaur),Halictidae (Steinmaur),2
Geraniaceae (Steinmaur),Halictidae (Steinmaur),2
Onagraceae (Steinmaur),Halictidae (Steinmaur),1
Plantaginaceae (Steinmaur),Halictidae (Steinmaur),5
Ranunculaceae (Steinmaur),Halictidae (Steinmaur),7
Rosaceae (Steinmaur),Halictidae (Steinmaur),5
Asteraceae (Storozhynets),Halictidae (Storozhynets),1
Caprifoliaceae (Strani),Halictidae (Strani),4
Caryophyllaceae (Strani),Halictidae (Strani),2
Fabaceae (Strani),Halictidae (Strani),4
Asteraceae (Suchov),Halictidae (Suchov),4
Caprifoliaceae (Suchov),Halictidae (Suchov),2
Caryophyllaceae (Suchov),Halictidae (Suchov),4
Geraniaceae (Suchov),Halictidae (Suchov),4
Campanulaceae (Telve),Halictidae (Telve),5
Asteraceae (Terlivka),Halictidae (Terlivka),1
Campanulaceae (Tiefenellern),Halictidae (Tiefenellern),1
Lamiaceae (Tiefenellern),Halictidae (Tiefenellern),7
Apiaceae (Tilkerode),Halictidae (Tilkerode),6
Asteraceae (Tilkerode),Halictidae (Tilkerode),31
Caprifoliaceae (Tilkerode),Halictidae (Tilkerode),1
Fabaceae (Tilkerode),Halictidae (Tilkerode),2
Geraniaceae (Tilkerode),Halictidae (Tilkerode),1
Lamiaceae (Tilkerode),Halictidae (Tilkerode),1
Plantaginaceae (Tilkerode),Halictidae (Tilkerode),4
Rosaceae (Tilkerode),Halictidae (Tilkerode),3
Asteraceae (Tonadico),Halictidae (Tonadico),28
Campanulaceae (Tonadico),Halictidae (Tonadico),1
Caryophyllaceae (Tonadico),Halictidae (Tonadico),8
Lamiaceae (Tonadico),Halictidae (Tonadico),1
Papaveraceae (Tonadico),Halictidae (Tonadico),2
Parnassiaceae (Tonadico),Halictidae (Tonadico),1
Rosaceae (Tonadico),Halictidae (Tonadico),3
Rosaceae (Tournai),Halictidae (Tournai),1
Apiaceae (UIB),Halictidae (UIB),6
Asteraceae (UIB),Halictidae (UIB),14
Caprifoliaceae (UIB),Halictidae (UIB),39
Cistaceae (UIB),Halictidae (UIB),3
Lamiaceae (UIB),Halictidae (UIB),2
Asteraceae (Urbanizaciones),Halictidae (Urbanizaciones),1
Cistaceae (Urbanizaciones),Halictidae (Urbanizaciones),6
Asteraceae (Valdobbiadene),Halictidae (Valdobbiadene),6
Verbenaceae (Valdobbiadene),Halictidae (Valdobbiadene),1
Asteraceae (Vale de Prazeres),Halictidae (Vale de Prazeres),13
Boraginaceae (Vale de Prazeres),Halictidae (Vale de Prazeres),1
Brassicaceae (Vale de Prazeres),Halictidae (Vale de Prazeres),5
Campanulaceae (Vale de Prazeres),Halictidae (Vale de Prazeres),1
Cistaceae (Vale de Prazeres),Halictidae (Vale de Prazeres),38
Lamiaceae (Vale de Prazeres),Halictidae (Vale de Prazeres),2
Asteraceae (Vallarsa),Halictidae (Vallarsa),3
Crassulaceae (Vallarsa),Halictidae (Vallarsa),2
Rubiaceae (Vallarsa),Halictidae (Vallarsa),1
Asteraceae (Valli del Pasubio),Halictidae (Valli del Pasubio),2
Caprifoliaceae (Valli del Pasubio),Halictidae (Valli del Pasubio),1
Crassulaceae (Valli del Pasubio),Halictidae (Valli del Pasubio),1
Plantaginaceae (Valli del Pasubio),Halictidae (Valli del Pasubio),1
Rubiaceae (Valli del Pasubio),Halictidae (Valli del Pasubio),2
Asteraceae (Viita),Halictidae (Viita),4
Hypericaceae (Viita),Halictidae (Viita),1
Rubiaceae (Viita),Halictidae (Viita),1
Cistaceae (Villamanrique_este),Halictidae (Villamanrique_este),4
Cistaceae (Villamanrique_sur),Halictidae (Villamanrique_sur),1
Asteraceae (Volpago del Montello),Halictidae (Volpago del Montello),6
Verbenaceae (Volpago del Montello),Halictidae (Volpago del Montello),1
Asteraceae (Voznesens´k),Halictidae (Voznesens´k),1
Asteraceae (Wallersberg),Halictidae (Wallersberg),1
Cistaceae (Wallersberg),Halictidae (Wallersberg),1
Lamiaceae (Wallersberg),Halictidae (Wallersberg),1
Apiaceae (Wallhausen),Halictidae (Wallhausen),4
Asteraceae (Wallhausen),Halictidae (Wallhausen),35
Brassicaceae (Wallhausen),Halictidae (Wallhausen),3
Caprifoliaceae (Wallhausen),Halictidae (Wallhausen),1
Caryophyllaceae (Wallhausen),Halictidae (Wallhausen),1
Fabaceae (Wallhausen),Halictidae (Wallhausen),10
Lamiaceae (Wallhausen),Halictidae (Wallhausen),11
Papaveraceae (Wallhausen),Halictidae (Wallhausen),1
Ranunculaceae (Wallhausen),Halictidae (Wallhausen),3
Rosaceae (Wallhausen),Halictidae (Wallhausen),2
Rubiaceae (Wallhausen),Halictidae (Wallhausen),2
Asteraceae (Warchin),Halictidae (Warchin),5
Asteraceae (Wattendorf),Halictidae (Wattendorf),1
Plantaginaceae (Wattendorf),Halictidae (Wattendorf),1
Apiaceae (Wiesenthau),Halictidae (Wiesenthau),1
Asparagaceae (Wiesenthau),Halictidae (Wiesenthau),3
Asteraceae (Wiesenthau),Halictidae (Wiesenthau),16
Campanulaceae (Wiesenthau),Halictidae (Wiesenthau),2
Crassulaceae (Wiesenthau),Halictidae (Wiesenthau),1
Lamiaceae (Wiesenthau),Halictidae (Wiesenthau),1
Amaryllidaceae (Windisch),Halictidae (Windisch),1
Asteraceae (Windisch),Halictidae (Windisch),62
Campanulaceae (Windisch),Halictidae (Windisch),1
Caprifoliaceae (Windisch),Halictidae (Windisch),2
Caryophyllaceae (Windisch),Halictidae (Windisch),1
Fabaceae (Windisch),Halictidae (Windisch),6
Geraniaceae (Windisch),Halictidae (Windisch),3
Hypericaceae (Windisch),Halictidae (Windisch),1
Lamiaceae (Windisch),Halictidae (Windisch),3
Plantaginaceae (Windisch),Halictidae (Windisch),10
Primulaceae (Windisch),Halictidae (Windisch),1
Ranunculaceae (Windisch),Halictidae (Windisch),9
Rosaceae (Windisch),Halictidae (Windisch),2
Sapindaceae (Windisch),Halictidae (Windisch),2
Apiaceae (Winterthur),Halictidae (Winterthur),1
Asteraceae (Winterthur),Halictidae (Winterthur),25
Campanulaceae (Winterthur),Halictidae (Winterthur),1
Caprifoliaceae (Winterthur),Halictidae (Winterthur),5
Caryophyllaceae (Winterthur),Halictidae (Winterthur),1
Fabaceae (Winterthur),Halictidae (Winterthur),2
Geraniaceae (Winterthur),Halictidae (Winterthur),1
Lamiaceae (Winterthur),Halictidae (Winterthur),1
Onagraceae (Winterthur),Halictidae (Winterthur),2
Ranunculaceae (Winterthur),Halictidae (Winterthur),8
Rosaceae (Winterthur),Halictidae (Winterthur),1
Apiaceae (Wolflinswil),Halictidae (Wolflinswil),4
Asteraceae (Wolflinswil),Halictidae (Wolflinswil),22
Caprifoliaceae (Wolflinswil),Halictidae (Wolflinswil),9
Fabaceae (Wolflinswil),Halictidae (Wolflinswil),4
Hypericaceae (Wolflinswil),Halictidae (Wolflinswil),4
Lamiaceae (Wolflinswil),Halictidae (Wolflinswil),1
Oleaceae (Wolflinswil),Halictidae (Wolflinswil),2
Plantaginaceae (Wolflinswil),Halictidae (Wolflinswil),22
Ranunculaceae (Wolflinswil),Halictidae (Wolflinswil),11
Rosaceae (Wolflinswil),Halictidae (Wolflinswil),2
Apiaceae (Wonsees),Halictidae (Wonsees),1
Asteraceae (Wonsees),Halictidae (Wonsees),1
Brassicaceae (Wonsees),Halictidae (Wonsees),3
Caprifoliaceae (Wonsees),Halictidae (Wonsees),1
Cistaceae (Wonsees),Halictidae (Wonsees),1
Lamiaceae (Wonsees),Halictidae (Wonsees),2
Asteraceae (hory nad Pryvitne),Halictidae (hory nad Pryvitne),1
Asteraceae (kemp),Halictidae (kemp),1
Asteraceae (kopec u Cheremysivka),Halictidae (kopec u Cheremysivka),4
Amaryllidaceae (sHeretat),Halictidae (sHeretat),1
Asteraceae (sHeretat),Halictidae (sHeretat),3
Boraginaceae (sHeretat),Halictidae (sHeretat),1
Caprifoliaceae (sHeretat),Halictidae (sHeretat),12
Asteraceae (step u Antonivka),Halictidae (step u Antonivka),1
Caryophyllaceae (Šobes),Halictidae (Šobes),1
Cistaceae (CanRefila),Heleomyzidae (CanRefila),1
Cistaceae (SonDoblons),Heleomyzidae (SonDoblons),1
Asteraceae (Cap de Creus Natural Park),Heloridae (Cap de Creus Natural Park),1
Asteraceae (Allika),Hesperiidae (Allika),9
Asteraceae (Andreis),Hesperiidae (Andreis),4
Caprifoliaceae (Andreis),Hesperiidae (Andreis),1
Lamiaceae (Auronzo di Cadore),Hesperiidae (Auronzo di Cadore),1
Asteraceae (Avio),Hesperiidae (Avio),1
Boraginaceae (Avio),Hesperiidae (Avio),1
Caprifoliaceae (Badesti),Hesperiidae (Badesti),2
Fabaceae (Badesti),Hesperiidae (Badesti),1
Lamiaceae (Badesti),Hesperiidae (Badesti),5
Fabaceae (Baisoara),Hesperiidae (Baisoara),1
Fabaceae (Barai),Hesperiidae (Barai),1
Asteraceae (Berchtesgaden National Park),Hesperiidae (Berchtesgaden National Park),1
Brassicaceae (Berchtesgaden National Park),Hesperiidae (Berchtesgaden National Park),1
Caprifoliaceae (Berchtesgaden National Park),Hesperiidae (Berchtesgaden National Park),1
Lamiaceae (Berchtesgaden National Park),Hesperiidae (Berchtesgaden National Park),4
Plantaginaceae (Berchtesgaden National Park),Hesperiidae (Berchtesgaden National Park),2
Ranunculaceae (Berchtesgaden National Park),Hesperiidae (Berchtesgaden National Park),1
Caprifoliaceae (Borgo Valsugana),Hesperiidae (Borgo Valsugana),1
Oxalidaceae (Borgo Valsugana),Hesperiidae (Borgo Valsugana),1
Caryophyllaceae (Běstvina),Hesperiidae (Běstvina),1
Asteraceae (Canal San Bovo),Hesperiidae (Canal San Bovo),4
Boraginaceae (Canal San Bovo),Hesperiidae (Canal San Bovo),2
Caprifoliaceae (Canal San Bovo),Hesperiidae (Canal San Bovo),9
Caryophyllaceae (Canal San Bovo),Hesperiidae (Canal San Bovo),3
Fabaceae (Canal San Bovo),Hesperiidae (Canal San Bovo),3
Lamiaceae (Canal San Bovo),Hesperiidae (Canal San Bovo),2
Asteraceae (Castello Molina di Fiemme),Hesperiidae (Castello Molina di Fiemme),1
Asteraceae (Coltesti),Hesperiidae (Coltesti),2
Caprifoliaceae (Coltesti),Hesperiidae (Coltesti),1
Caryophyllaceae (Coltesti),Hesperiidae (Coltesti),1
Fabaceae (Coltesti),Hesperiidae (Coltesti),4
Fabaceae (Costabissara),Hesperiidae (Costabissara),1
Asteraceae (Fonzaso),Hesperiidae (Fonzaso),3
Fabaceae (Fonzaso),Hesperiidae (Fonzaso),1
Scrophulariaceae (Fonzaso),Hesperiidae (Fonzaso),2
Asteraceae (Ghe_ari Village),Hesperiidae (Ghe_ari Village),1
Caprifoliaceae (Ghe_ari Village),Hesperiidae (Ghe_ari Village),6
Caryophyllaceae (Ghe_ari Village),Hesperiidae (Ghe_ari Village),3
Fabaceae (Havranické vřesoviště),Hesperiidae (Havranické vřesoviště),1
Fabaceae (Horni Grunt),Hesperiidae (Horni Grunt),1
Asteraceae (Horní Bečva),Hesperiidae (Horní Bečva),2
Asteraceae (Hruba_Vrbka),Hesperiidae (Hruba_Vrbka),4
Caryophyllaceae (Hruba_Vrbka),Hesperiidae (Hruba_Vrbka),2
Lamiaceae (Hruba_Vrbka),Hesperiidae (Hruba_Vrbka),2
Asteraceae (Imer),Hesperiidae (Imer),7
Boraginaceae (Imer),Hesperiidae (Imer),1
Caprifoliaceae (Imer),Hesperiidae (Imer),2
Rubiaceae (Imer),Hesperiidae (Imer),1
Scrophulariaceae (Imer),Hesperiidae (Imer),8
Asteraceae (Kea),Hesperiidae (Kea),3
Plumbaginaceae (Kea),Hesperiidae (Kea),1
Lamiaceae (Kythnos),Hesperiidae (Kythnos),4
Fabaceae (Laelatu),Hesperiidae (Laelatu),2
Rubiaceae (Laelatu),Hesperiidae (Laelatu),1
Asteraceae (Lammi),Hesperiidae (Lammi),1
Caryophyllaceae (Lammi),Hesperiidae (Lammi),1
Fabaceae (Lammi),Hesperiidae (Lammi),3
Orobanchaceae (Lammi),Hesperiidae (Lammi),1
Asteraceae (Lesvos),Hesperiidae (Lesvos),38
Caryophyllaceae (Louka pod Šobesem),Hesperiidae (Louka pod Šobesem),1
Ranunculaceae (Milíkov),Hesperiidae (Milíkov),1
Caprifoliaceae (Mnichov),Hesperiidae (Mnichov),3
Caryophyllaceae (Mnichov),Hesperiidae (Mnichov),1
Fabaceae (Mnichov),Hesperiidae (Mnichov),2
Lamiaceae (Mnichov),Hesperiidae (Mnichov),1
Asteraceae (Nesměř),Hesperiidae (Nesměř),1
Fabaceae (Nesměř),Hesperiidae (Nesměř),1
Asteraceae (Orozko),Hesperiidae (Orozko),1
Fabaceae (Orozko),Hesperiidae (Orozko),1
Asteraceae (Pergine Valsugana),Hesperiidae (Pergine Valsugana),3
Boraginaceae (Pergine Valsugana),Hesperiidae (Pergine Valsugana),1
Caprifoliaceae (Pergine Valsugana),Hesperiidae (Pergine Valsugana),3
Fabaceae (Pergine Valsugana),Hesperiidae (Pergine Valsugana),2
Onagraceae (Pergine Valsugana),Hesperiidae (Pergine Valsugana),1
Fabaceae (Petre_tii de Jos),Hesperiidae (Petre_tii de Jos),1
Campanulaceae (Pudasjrvi),Hesperiidae (Pudasjrvi),1
Asteraceae (Rasca),Hesperiidae (Rasca),1
Caprifoliaceae (Rasca),Hesperiidae (Rasca),2
Caryophyllaceae (Rasca),Hesperiidae (Rasca),4
Fabaceae (Rasca),Hesperiidae (Rasca),1
Asteraceae (Retzbach),Hesperiidae (Retzbach),2
Fabaceae (Roana),Hesperiidae (Roana),1
Asteraceae (Scania),Hesperiidae (Scania),4
Caprifoliaceae (Scania),Hesperiidae (Scania),4
Fabaceae (Scania),Hesperiidae (Scania),2
Caprifoliaceae (Scarita Belioara),Hesperiidae (Scarita Belioara),1
Fabaceae (Schio),Hesperiidae (Schio),1
Asteraceae (Scurelle),Hesperiidae (Scurelle),5
Caprifoliaceae (Scurelle),Hesperiidae (Scurelle),3
Fabaceae (Scurelle),Hesperiidae (Scurelle),2
Scrophulariaceae (Scurelle),Hesperiidae (Scurelle),2
Asteraceae (Serifos),Hesperiidae (Serifos),6
Lamiaceae (Serifos),Hesperiidae (Serifos),2
Asteraceae (Skov_Olesen_2004),Hesperiidae (Skov_Olesen_2004),4
Caprifoliaceae (Skov_Olesen_2004),Hesperiidae (Skov_Olesen_2004),9
Onagraceae (Skov_Olesen_2004),Hesperiidae (Skov_Olesen_2004),8
Rosaceae (Skov_Olesen_2004),Hesperiidae (Skov_Olesen_2004),1
Asteraceae (Strani),Hesperiidae (Strani),2
Caryophyllaceae (Suchov),Hesperiidae (Suchov),4
Asteraceae (Tonadico),Hesperiidae (Tonadico),1
Lamiaceae (Tonadico),Hesperiidae (Tonadico),1
Orchidaceae (Tonadico),Hesperiidae (Tonadico),1
Ranunculaceae (Tonadico),Hesperiidae (Tonadico),1
Scrophulariaceae (Tonadico),Hesperiidae (Tonadico),1
Asteraceae (Vallarsa),Hesperiidae (Vallarsa),1
Fabaceae (Vallarsa),Hesperiidae (Vallarsa),1
Orobanchaceae (Viita),Hesperiidae (Viita),1
Caprifoliaceae (Volpago del Montello),Hesperiidae (Volpago del Montello),1
Fabaceae (Volpago del Montello),Hesperiidae (Volpago del Montello),1
Rubiaceae (Zoldo Alto),Hesperiidae (Zoldo Alto),1
Asteraceae (Óbarok),Hesperiidae (Óbarok),1
Caryophyllaceae (Šobes),Hesperiidae (Šobes),11
Apiaceae (Berchtesgaden National Park),Hybotidae (Berchtesgaden National Park),23
Apocynaceae (Berchtesgaden National Park),Hybotidae (Berchtesgaden National Park),1
Asteraceae (Berchtesgaden National Park),Hybotidae (Berchtesgaden National Park),3
Ranunculaceae (Berchtesgaden National Park),Hybotidae (Berchtesgaden National Park),7
Rosaceae (Berchtesgaden National Park),Hybotidae (Berchtesgaden National Park),1
Asteraceae (SaRitxola),Hybotidae (SaRitxola),1
Asteraceae (Menorca),Ichneumonidae (Menorca),1
Apiaceae (Mukacheve),Ichneumonidae (Mukacheve),1
Apiaceae (SonDoblons),Ichneumonidae (SonDoblons),1
Brassicaceae (Scania),Kateretidae (Scania),4
Saxifragaceae (Scania),Kateretidae (Scania),15
Cistaceae (AloeVera),Keroplatidae (AloeVera),19
Cistaceae (CanRefila),Keroplatidae (CanRefila),20
Amaryllidaceae (Muro),Keroplatidae (Muro),1
Amaryllidaceae (SonForteza),Keroplatidae (SonForteza),4
Apiaceae (SonForteza),Keroplatidae (SonForteza),1
Asteraceae (SonGinard),Keroplatidae (SonGinard),10
Cistaceae (SonGinard),Keroplatidae (SonGinard),3
Boraginaceae (Cabrera),Lacertidae (Cabrera),1
Euphorbiaceae (Cabrera),Lacertidae (Cabrera),1
Fabaceae (Cabrera),Lacertidae (Cabrera),7
Geraniaceae (Cabrera),Lacertidae (Cabrera),5
Malvaceae (Cabrera),Lacertidae (Cabrera),6
Solanaceae (Cabrera),Lacertidae (Cabrera),9
Ericaceae (Isen_Bjerg_2004),Lauxaniidae (Isen_Bjerg_2004),1
Lamiaceae (Serifos),Leucospidae (Serifos),1
Asphodelaceae (SonBaco),Limoniidae (SonBaco),1
Asphodelaceae (EsCabanells),Lonchaeidae (EsCabanells),1
Asphodelaceae (MontiSion),Lonchaeidae (MontiSion),1
Asphodelaceae (SonBaco),Lonchaeidae (SonBaco),1
Cistaceae (SonSali),Lonchaeidae (SonSali),1
Apiaceae (Berchtesgaden National Park),Lonchopteridae (Berchtesgaden National Park),14
Asteraceae (Alešovské písky (Olešské písky)),Lycaenidae (Alešovské písky (Olešské písky)),3
Plantaginaceae (Alešovské písky (Olešské písky)),Lycaenidae (Alešovské písky (Olešské písky)),1
Asteraceae (Allika),Lycaenidae (Allika),1
Orobanchaceae (Allika),Lycaenidae (Allika),1
Asteraceae (AloeVera),Lycaenidae (AloeVera),1
Asteraceae (Along south-eastern Ireland),Lycaenidae (Along south-eastern Ireland),5
Fabaceae (Along south-eastern Ireland),Lycaenidae (Along south-eastern Ireland),95
Polygalaceae (Along south-eastern Ireland),Lycaenidae (Along south-eastern Ireland),1
Fabaceae (Anafi),Lycaenidae (Anafi),2
Boraginaceae (Avio),Lycaenidae (Avio),1
Rubiaceae (Badesti),Lycaenidae (Badesti),1
Fabaceae (Barai),Lycaenidae (Barai),5
Rubiaceae (Barai),Lycaenidae (Barai),1
Amaryllidaceae (Berchtesgaden National Park),Lycaenidae (Berchtesgaden National Park),5
Asteraceae (Berchtesgaden National Park),Lycaenidae (Berchtesgaden National Park),4
Ericaceae (Berchtesgaden National Park),Lycaenidae (Berchtesgaden National Park),1
Fabaceae (Berchtesgaden National Park),Lycaenidae (Berchtesgaden National Park),2
Hypericaceae (Berchtesgaden National Park),Lycaenidae (Berchtesgaden National Park),1
Ranunculaceae (Berchtesgaden National Park),Lycaenidae (Berchtesgaden National Park),4
Fabaceae (Borgo Valsugana),Lycaenidae (Borgo Valsugana),7
Asteraceae (Borsa-Catun),Lycaenidae (Borsa-Catun),1
Lamiaceae (CanRefila),Lycaenidae (CanRefila),1
Asteraceae (Canal San Bovo),Lycaenidae (Canal San Bovo),1
Fabaceae (Canal San Bovo),Lycaenidae (Canal San Bovo),1
Fabaceae (Canazei),Lycaenidae (Canazei),4
Lamiaceae (Cap de Creus Natural Park),Lycaenidae (Cap de Creus Natural Park),4
Colchicaceae (CarrerBetlem),Lycaenidae (CarrerBetlem),1
Lamiaceae (CarrerBetlem),Lycaenidae (CarrerBetlem),1
Asteraceae (Cartigliano),Lycaenidae (Cartigliano),3
Caprifoliaceae (Cartigliano),Lycaenidae (Cartigliano),2
Asteraceae (Cheile Turzii),Lycaenidae (Cheile Turzii),1
