Source,Target,Weight
Hieracium (Skov_Olesen_2004),Sicus (Skov_Olesen_2004),5
Salix (Skov_Olesen_2004),Sicus (Skov_Olesen_2004),1
Solidago (Skov_Olesen_2004),Sicus (Skov_Olesen_2004),7
Succisa (Skov_Olesen_2004),Sicus (Skov_Olesen_2004),5
Buphthalmum (Vallarsa),Sicus (Vallarsa),1
Jacobaea (Zoldo Alto),Sicus (Zoldo Alto),6
Valeriana (Zoldo Alto),Sicus (Zoldo Alto),1
Asphodelus (EsCabanells),Silba (EsCabanells),1
Asphodelus (MontiSion),Silba (MontiSion),1
Asphodelus (SonBaco),Silba (SonBaco),1
Cistus (SonSali),Silba (SonSali),1
Buphthalmum (Auronzo di Cadore),Siphona (Auronzo di Cadore),1
Buphthalmum (Berchtesgaden National Park),Siphona (Berchtesgaden National Park),1
Euphrasia (Berchtesgaden National Park),Siphona (Berchtesgaden National Park),1
Solidago (Berchtesgaden National Park),Siphona (Berchtesgaden National Park),1
Crepis (Borgo Valsugana),Siphona (Borgo Valsugana),1
Senecio (Bosco Chiesanuova),Siphona (Bosco Chiesanuova),1
Bellis (CanRefila),Siphona (CanRefila),1
Salvia (CanVolaVola),Siphona (CanVolaVola),1
Valeriana (Cartigliano),Siphona (Cartigliano),1
Diplotaxis (EsCapdella),Siphona (EsCapdella),1
Bellis (Esporles),Siphona (Esporles),11
Erigeron (Grigno),Siphona (Grigno),1
Geranium (Grigno),Siphona (Grigno),1
Potentilla (Grigno),Siphona (Grigno),2
Verbena (Grigno),Siphona (Grigno),1
Leucanthemum (Imer),Siphona (Imer),3
Asphodelus (MontiSion),Siphona (MontiSion),1
Reichardia (Muro),Siphona (Muro),1
Cirsium (Pergine Valsugana),Siphona (Pergine Valsugana),1
Ranunculus (Pergine Valsugana),Siphona (Pergine Valsugana),1
Stellaria (Pergine Valsugana),Siphona (Pergine Valsugana),1
Senecio (Quero Vas),Siphona (Quero Vas),1
Bellis (SaRitxola),Siphona (SaRitxola),3
Cistus (SaRitxola),Siphona (SaRitxola),2
Leontodon (SaRitxola),Siphona (SaRitxola),1
Calluna (Skov_Olesen_2004),Siphona (Skov_Olesen_2004),1
Hieracium (Skov_Olesen_2004),Siphona (Skov_Olesen_2004),1
Asphodelus (SonBaco),Siphona (SonBaco),1
Prospero (SonDoblons),Siphona (SonDoblons),1
Bellis (SonForteza),Siphona (SonForteza),9
Asphodelus (SonGinard),Siphona (SonGinard),1
Bellis (SonGinard),Siphona (SonGinard),1
Crocus (SonGinard),Siphona (SonGinard),1
Salvia (SonGual),Siphona (SonGual),1
Buphthalmum (Tonadico),Siphona (Tonadico),1
Cistus (UIB),Siphona (UIB),2
Euphorbia (UIB),Siphona (UIB),3
Leontodon (UIB),Siphona (UIB),2
Reichardia (UIB),Siphona (UIB),1
Thymelaea (UIB),Siphona (UIB),1
Solidago (Skov_Olesen_2004),Siphonella (Skov_Olesen_2004),1
Daucus (Muro),Sitochroa (Muro),2
Galactites (Muro),Sitochroa (Muro),1
Potentilla (Isen_Bjerg_2005),Sitona (Isen_Bjerg_2005),1
Achillea (Scania),Sitona (Scania),1
Galium (Scania),Sitona (Scania),1
Heracleum (Berchtesgaden National Park),Solieria (Berchtesgaden National Park),2
Pimpinella (Fonzaso),Solieria (Fonzaso),1
Daucus (Imer),Solieria (Imer),1
Daucus (Nervesa della Battaglia),Solieria (Nervesa della Battaglia),1
Aegopodium (Schio),Solieria (Schio),1
Daucus (AloeVera),Spermophagus (AloeVera),2
Cistus (EsCapdella),Spermophagus (EsCapdella),1
Convolvulus (EsCapdella),Spermophagus (EsCapdella),2
Daucus (EsCapdella),Spermophagus (EsCapdella),1
Allium (Muro),Spermophagus (Muro),1
Galactites (Muro),Spermophagus (Muro),1
Hypochaeris (Muro),Spermophagus (Muro),1
Convolvulus (SaRitxola),Spermophagus (SaRitxola),3
Allium (SonForteza),Spermophagus (SonForteza),11
Hypochaeris (SonForteza),Spermophagus (SonForteza),1
Allium (sHeretat),Spermophagus (sHeretat),1
Convolvulus (sHeretat),Spermophagus (sHeretat),8
Centaurea (Andreis),Speyeria (Andreis),1
Centaurea (Berchtesgaden National Park),Speyeria (Berchtesgaden National Park),1
Centaurea (Canal San Bovo),Speyeria (Canal San Bovo),1
Carduus (Cismon del Grappa),Speyeria (Cismon del Grappa),1
Dianthus (Ghe_ari Village),Speyeria (Ghe_ari Village),2
Dianthus (Lammi),Speyeria (Lammi),1
Knautia (Lammi),Speyeria (Lammi),2
Trifolium (Lammi),Speyeria (Lammi),2
Dianthus (Mnichov),Speyeria (Mnichov),5
Hypericum (Mnichov),Speyeria (Mnichov),1
Jacobaea (Mnichov),Speyeria (Mnichov),1
Knautia (Mnichov),Speyeria (Mnichov),23
Trifolium (Mnichov),Speyeria (Mnichov),3
Knautia (Mt. Lesima (Brallo di Pregola)),Speyeria (Mt. Lesima (Brallo di Pregola)),2
Serratula (Mt. Lesima (Brallo di Pregola)),Speyeria (Mt. Lesima (Brallo di Pregola)),1
Cirsium (PudasjÂrvi),Speyeria (PudasjÂrvi),1
Buddleja (Scurelle),Speyeria (Scurelle),1
Jurinea (Sierra de Guadarrama),Speyeria (Sierra de Guadarrama),7
Buddleja (Tonadico),Speyeria (Tonadico),37
Trifolium (Viita),Speyeria (Viita),1
Heracleum (Berchtesgaden National Park),Sphaerocera (Berchtesgaden National Park),2
Stellaria (Allika),Sphaerophoria (Allika),1
Daucus (Along south-eastern Ireland),Sphaerophoria (Along south-eastern Ireland),1
Glebionis (Anafi),Sphaerophoria (Anafi),2
Galium (Aschersleben),Sphaerophoria (Aschersleben),1
Potentilla (Auronzo di Cadore),Sphaerophoria (Auronzo di Cadore),1
Stellaria (Auronzo di Cadore),Sphaerophoria (Auronzo di Cadore),2
Achillea (Badesti),Sphaerophoria (Badesti),2
Galium (Badesti),Sphaerophoria (Badesti),3
Euphrasia (Baisoara),Sphaerophoria (Baisoara),2
Helianthemum (Baisoara),Sphaerophoria (Baisoara),1
Leucanthemum (Baisoara),Sphaerophoria (Baisoara),1
Potentilla (Baisoara),Sphaerophoria (Baisoara),1
Allium (Barai),Sphaerophoria (Barai),1
Cynanchica (Barai),Sphaerophoria (Barai),4
Pentanema (Barai),Sphaerophoria (Barai),5
Seseli (Barai),Sphaerophoria (Barai),1
Cirsium (Bassano del Grappa),Sphaerophoria (Bassano del Grappa),2
Erigeron (Bassano del Grappa),Sphaerophoria (Bassano del Grappa),16
Matricaria (Bassano del Grappa),Sphaerophoria (Bassano del Grappa),4
Ranunculus (Bassano del Grappa),Sphaerophoria (Bassano del Grappa),3
Torilis (Bassano del Grappa),Sphaerophoria (Bassano del Grappa),7
Achillea (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),7
Allium (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),5
Androsace (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),1
Anthericum (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),2
Aster (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),10
Biscutella (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),2
Bistorta (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),2
Buphthalmum (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),11
Cardamine (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),16
Carduus (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),1
Centaurea (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),3
Crepis (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),2
Dryas (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),1
Epilobium (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),1
Erigeron (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),1
Euphorbia (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),5
Euphrasia (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),53
Galium (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),9
Heracleum (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),8
Hieracium (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),1
Hypericum (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),1
Jacobaea (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),1
Leontodon (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),14
Leucanthemum (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),1
Myosotis (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),3
Parnassia (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),24
Pimpinella (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),2
Potentilla (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),41
Ranunculus (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),81
Saxifraga (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),1
Scabiosa (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),2
Solidago (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),1
Thymus (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),11
Tolpis (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),3
Tussilago (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),2
Valeriana (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),2
Veronica (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),12
Viola (Berchtesgaden National Park),Sphaerophoria (Berchtesgaden National Park),2
Anthyllis (Blandas),Sphaerophoria (Blandas),1
Arenaria (Blandas),Sphaerophoria (Blandas),1
Biscutella (Blandas),Sphaerophoria (Blandas),2
Campanula (Blandas),Sphaerophoria (Blandas),1
Cherleria (Blandas),Sphaerophoria (Blandas),1
Crepis (Blandas),Sphaerophoria (Blandas),2
Cynanchica (Blandas),Sphaerophoria (Blandas),1
Daucus (Blandas),Sphaerophoria (Blandas),1
Echinops (Blandas),Sphaerophoria (Blandas),1
Euphorbia (Blandas),Sphaerophoria (Blandas),14
Helichrysum (Blandas),Sphaerophoria (Blandas),18
Hypericum (Blandas),Sphaerophoria (Blandas),2
Linum (Blandas),Sphaerophoria (Blandas),1
Onobrychis (Blandas),Sphaerophoria (Blandas),1
Pentanema (Blandas),Sphaerophoria (Blandas),6
Phyteuma (Blandas),Sphaerophoria (Blandas),3
Ranunculus (Blandas),Sphaerophoria (Blandas),7
Scabiosa (Blandas),Sphaerophoria (Blandas),5
Sedum (Blandas),Sphaerophoria (Blandas),3
Seseli (Blandas),Sphaerophoria (Blandas),1
Thymus (Blandas),Sphaerophoria (Blandas),4
Achillea (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),22
Anthyllis (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),1
Buddleja (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),1
Crepis (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),13
Erigeron (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),5
Hypericum (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),1
Knautia (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),1
Leucanthemum (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),1
Lotus (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),3
Ranunculus (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),1
Sanguisorba (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),1
Silene (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),7
Stellaria (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),1
Tanacetum (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),1
Trifolium (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),4
Verbascum (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),2
Vicia (Borgo Valsugana),Sphaerophoria (Borgo Valsugana),1
Achillea (Borgoricco),Sphaerophoria (Borgoricco),7
Bellis (Borgoricco),Sphaerophoria (Borgoricco),20
Cirsium (Borgoricco),Sphaerophoria (Borgoricco),12
Convolvulus (Borgoricco),Sphaerophoria (Borgoricco),31
Crepis (Borgoricco),Sphaerophoria (Borgoricco),22
Erigeron (Borgoricco),Sphaerophoria (Borgoricco),34
Hypochaeris (Borgoricco),Sphaerophoria (Borgoricco),6
Leontodon (Borgoricco),Sphaerophoria (Borgoricco),3
Ligustrum (Borgoricco),Sphaerophoria (Borgoricco),1
Lotus (Borgoricco),Sphaerophoria (Borgoricco),1
Lysimachia (Borgoricco),Sphaerophoria (Borgoricco),1
Lythrum (Borgoricco),Sphaerophoria (Borgoricco),41
Matricaria (Borgoricco),Sphaerophoria (Borgoricco),102
Medicago (Borgoricco),Sphaerophoria (Borgoricco),13
Oenanthe (Borgoricco),Sphaerophoria (Borgoricco),1
Oxalis (Borgoricco),Sphaerophoria (Borgoricco),3
Papaver (Borgoricco),Sphaerophoria (Borgoricco),2
Persicaria (Borgoricco),Sphaerophoria (Borgoricco),9
Phytolacca (Borgoricco),Sphaerophoria (Borgoricco),1
Plantago (Borgoricco),Sphaerophoria (Borgoricco),19
Polygonum (Borgoricco),Sphaerophoria (Borgoricco),2
Portulaca (Borgoricco),Sphaerophoria (Borgoricco),2
Potentilla (Borgoricco),Sphaerophoria (Borgoricco),83
Ranunculus (Borgoricco),Sphaerophoria (Borgoricco),1
Taraxacum (Borgoricco),Sphaerophoria (Borgoricco),25
Torilis (Borgoricco),Sphaerophoria (Borgoricco),11
Trifolium (Borgoricco),Sphaerophoria (Borgoricco),19
Valeriana (Borgoricco),Sphaerophoria (Borgoricco),1
Achillea (Borsa-Catun),Sphaerophoria (Borsa-Catun),1
Betonica (Borsa-Catun),Sphaerophoria (Borsa-Catun),1
Clinopodium (Borsa-Catun),Sphaerophoria (Borsa-Catun),1
Convolvulus (Borsa-Catun),Sphaerophoria (Borsa-Catun),3
Hypericum (Borsa-Catun),Sphaerophoria (Borsa-Catun),1
Onobrychis (Borsa-Catun),Sphaerophoria (Borsa-Catun),1
Salvia (Borsa-Catun),Sphaerophoria (Borsa-Catun),1
Torilis (Borsa-Catun),Sphaerophoria (Borsa-Catun),1
Xeranthemum (Borsa-Catun),Sphaerophoria (Borsa-Catun),3
Pilosella (Bosco Chiesanuova),Sphaerophoria (Bosco Chiesanuova),1
Ranunculus (Buch),Sphaerophoria (Buch),2
Crepis (Bulach),Sphaerophoria (Bulach),2
Erigeron (Bulach),Sphaerophoria (Bulach),1
Plantago (Bulach),Sphaerophoria (Bulach),2
Ranunculus (Bulach),Sphaerophoria (Bulach),1
Leontodon (Burren region (Ireland)),Sphaerophoria (Burren region (Ireland)),1
Ranunculus (Burren region (Ireland)),Sphaerophoria (Burren region (Ireland)),4
Knautia (BÄstvina),Sphaerophoria (BÄstvina),1
Plantago (BÄstvina),Sphaerophoria (BÄstvina),2
Erigeron (Calamento),Sphaerophoria (Calamento),1
Bellis (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),4
Cichorium (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),10
Cirsium (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),12
Convolvulus (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),3
Crepis (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),27
Daucus (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),19
Erigeron (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),158
Galium (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),2
Helminthotheca (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),13
Hypericum (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),5
Hypochaeris (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),2
Lactuca (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),2
Lapsana (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),5
Lotus (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),15
Malva (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),2
Matricaria (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),25
Medicago (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),52
Melilotus (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),15
Oxalis (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),1
Picris (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),4
Plantago (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),16
Potentilla (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),25
Ranunculus (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),18
Rorippa (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),22
Senecio (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),47
Silene (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),1
Sonchus (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),22
Taraxacum (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),2
Torilis (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),62
Trifolium (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),19
Verbena (Camisano Vicentino),Sphaerophoria (Camisano Vicentino),32
Anthriscus (Canal San Bovo),Sphaerophoria (Canal San Bovo),3
Barbarea (Canal San Bovo),Sphaerophoria (Canal San Bovo),2
Campanula (Canal San Bovo),Sphaerophoria (Canal San Bovo),1
Carduus (Canal San Bovo),Sphaerophoria (Canal San Bovo),1
Crepis (Canal San Bovo),Sphaerophoria (Canal San Bovo),3
Echium (Canal San Bovo),Sphaerophoria (Canal San Bovo),2
Erigeron (Canal San Bovo),Sphaerophoria (Canal San Bovo),1
Galium (Canal San Bovo),Sphaerophoria (Canal San Bovo),3
Heliosperma (Canal San Bovo),Sphaerophoria (Canal San Bovo),2
Hypericum (Canal San Bovo),Sphaerophoria (Canal San Bovo),6
Impatiens (Canal San Bovo),Sphaerophoria (Canal San Bovo),1
Lactuca (Canal San Bovo),Sphaerophoria (Canal San Bovo),2
Leucanthemum (Canal San Bovo),Sphaerophoria (Canal San Bovo),13
Medicago (Canal San Bovo),Sphaerophoria (Canal San Bovo),1
Prunella (Canal San Bovo),Sphaerophoria (Canal San Bovo),1
Saponaria (Canal San Bovo),Sphaerophoria (Canal San Bovo),1
Solidago (Canal San Bovo),Sphaerophoria (Canal San Bovo),1
Stellaria (Canal San Bovo),Sphaerophoria (Canal San Bovo),2
Taraxacum (Canal San Bovo),Sphaerophoria (Canal San Bovo),1
Trifolium (Canal San Bovo),Sphaerophoria (Canal San Bovo),4
Valeriana (Canal San Bovo),Sphaerophoria (Canal San Bovo),4
Vicia (Canal San Bovo),Sphaerophoria (Canal San Bovo),1
Carum (Canazei),Sphaerophoria (Canazei),1
Cistus (CarrerBetlem),Sphaerophoria (CarrerBetlem),5
Buddleja (Cartigliano),Sphaerophoria (Cartigliano),2
Clematis (Cartigliano),Sphaerophoria (Cartigliano),2
Crepis (Cartigliano),Sphaerophoria (Cartigliano),1
Daucus (Cartigliano),Sphaerophoria (Cartigliano),1
Erigeron (Cartigliano),Sphaerophoria (Cartigliano),5
Lotus (Cartigliano),Sphaerophoria (Cartigliano),1
Medicago (Cartigliano),Sphaerophoria (Cartigliano),7
Oenothera (Cartigliano),Sphaerophoria (Cartigliano),1
Petrorhagia (Cartigliano),Sphaerophoria (Cartigliano),7
Pilosella (Cartigliano),Sphaerophoria (Cartigliano),2
Potentilla (Cartigliano),Sphaerophoria (Cartigliano),3
Rorippa (Cartigliano),Sphaerophoria (Cartigliano),1
Saponaria (Cartigliano),Sphaerophoria (Cartigliano),1
Sedum (Cartigliano),Sphaerophoria (Cartigliano),2
Senecio (Cartigliano),Sphaerophoria (Cartigliano),5
Trifolium (Cartigliano),Sphaerophoria (Cartigliano),2
Valeriana (Cartigliano),Sphaerophoria (Cartigliano),1
Verbascum (Cartigliano),Sphaerophoria (Cartigliano),1
Mentha (Castello Molina di Fiemme),Sphaerophoria (Castello Molina di Fiemme),1
Anthericum (Cheile Turzii),Sphaerophoria (Cheile Turzii),2
Plantago (Cheile Turzii),Sphaerophoria (Cheile Turzii),1
Torilis (Cheile Turzii),Sphaerophoria (Cheile Turzii),1
Vicia (Cheile Turzii),Sphaerophoria (Cheile Turzii),1
Daucus (Chios),Sphaerophoria (Chios),5
Origanum (Chios),Sphaerophoria (Chios),4
Thymbra (Chios),Sphaerophoria (Chios),1
Bellis (Chize),Sphaerophoria (Chize),1
Capsella (Chize),Sphaerophoria (Chize),3
Centaurea (Chize),Sphaerophoria (Chize),3
Cichorium (Chize),Sphaerophoria (Chize),2
Convolvulus (Chize),Sphaerophoria (Chize),85
Crepis (Chize),Sphaerophoria (Chize),33
Euphorbia (Chize),Sphaerophoria (Chize),1
Falcaria (Chize),Sphaerophoria (Chize),8
Galeopsis (Chize),Sphaerophoria (Chize),1
Galium (Chize),Sphaerophoria (Chize),4
Geranium (Chize),Sphaerophoria (Chize),3
Helminthotheca (Chize),Sphaerophoria (Chize),11
Hypericum (Chize),Sphaerophoria (Chize),1
Hypochaeris (Chize),Sphaerophoria (Chize),2
Jacobaea (Chize),Sphaerophoria (Chize),45
Knautia (Chize),Sphaerophoria (Chize),2
Lapsana (Chize),Sphaerophoria (Chize),9
Leucanthemum (Chize),Sphaerophoria (Chize),55
Ligustrum (Chize),Sphaerophoria (Chize),1
Lotus (Chize),Sphaerophoria (Chize),1
Lysimachia (Chize),Sphaerophoria (Chize),1
Malva (Chize),Sphaerophoria (Chize),3
Medicago (Chize),Sphaerophoria (Chize),24
Papaver (Chize),Sphaerophoria (Chize),3
Picris (Chize),Sphaerophoria (Chize),44
Pilosella (Chize),Sphaerophoria (Chize),1
Plantago (Chize),Sphaerophoria (Chize),10
Prunella (Chize),Sphaerophoria (Chize),1
Ranunculus (Chize),Sphaerophoria (Chize),3
Reseda (Chize),Sphaerophoria (Chize),5
Senecio (Chize),Sphaerophoria (Chize),4
Sherardia (Chize),Sphaerophoria (Chize),2
Silene (Chize),Sphaerophoria (Chize),14
Sonchus (Chize),Sphaerophoria (Chize),1
Torilis (Chize),Sphaerophoria (Chize),70
Tragopogon (Chize),Sphaerophoria (Chize),1
Trifolium (Chize),Sphaerophoria (Chize),1
Tripleurospermum (Chize),Sphaerophoria (Chize),15
Verbena (Chize),Sphaerophoria (Chize),5
Physocarpus (Coimbra),Sphaerophoria (Coimbra),3
Spiraea (Coimbra),Sphaerophoria (Coimbra),3
Achillea (Coltesti),Sphaerophoria (Coltesti),4
Agrimonia (Coltesti),Sphaerophoria (Coltesti),2
Campanula (Coltesti),Sphaerophoria (Coltesti),1
Centaurea (Coltesti),Sphaerophoria (Coltesti),2
Cichorium (Coltesti),Sphaerophoria (Coltesti),4
Cynanchica (Coltesti),Sphaerophoria (Coltesti),1
Daucus (Coltesti),Sphaerophoria (Coltesti),1
Erigeron (Coltesti),Sphaerophoria (Coltesti),2
Euphrasia (Coltesti),Sphaerophoria (Coltesti),9
Helianthemum (Coltesti),Sphaerophoria (Coltesti),2
Jacobaea (Coltesti),Sphaerophoria (Coltesti),3
Leontodon (Coltesti),Sphaerophoria (Coltesti),2
Lotus (Coltesti),Sphaerophoria (Coltesti),2
Medicago (Coltesti),Sphaerophoria (Coltesti),1
Pimpinella (Coltesti),Sphaerophoria (Coltesti),1
Plantago (Coltesti),Sphaerophoria (Coltesti),6
Scabiosa (Coltesti),Sphaerophoria (Coltesti),1
Seseli (Coltesti),Sphaerophoria (Coltesti),2
Stellaria (Coltesti),Sphaerophoria (Coltesti),2
Torilis (Coltesti),Sphaerophoria (Coltesti),2
Tragopogon (Coltesti),Sphaerophoria (Coltesti),1
Achillea (Corvara in Badia),Sphaerophoria (Corvara in Badia),1
Carum (Corvara in Badia),Sphaerophoria (Corvara in Badia),2
Crepis (Corvara in Badia),Sphaerophoria (Corvara in Badia),1
Potentilla (Corvara in Badia),Sphaerophoria (Corvara in Badia),1
Achillea (Costabissara),Sphaerophoria (Costabissara),1
Bellis (Costabissara),Sphaerophoria (Costabissara),15
Erigeron (Costabissara),Sphaerophoria (Costabissara),17
Filipendula (Costabissara),Sphaerophoria (Costabissara),1
Galium (Costabissara),Sphaerophoria (Costabissara),11
Geranium (Costabissara),Sphaerophoria (Costabissara),2
Leucanthemum (Costabissara),Sphaerophoria (Costabissara),1
Ligustrum (Costabissara),Sphaerophoria (Costabissara),3
Malva (Costabissara),Sphaerophoria (Costabissara),1
Medicago (Costabissara),Sphaerophoria (Costabissara),1
Oxalis (Costabissara),Sphaerophoria (Costabissara),1
