Source,Target,Weight
Asterales (Harzgerode),Diptera (Harzgerode),20
Fabales (Harzgerode),Diptera (Harzgerode),1
Lamiales (Harzgerode),Diptera (Harzgerode),4
Malpighiales (Harzgerode),Diptera (Harzgerode),3
Ranunculales (Harzgerode),Diptera (Harzgerode),3
Rosales (Harzgerode),Diptera (Harzgerode),1
Malpighiales (HavranickÃ© vÅesoviÅ¡tÄ),Diptera (HavranickÃ© vÅesoviÅ¡tÄ),2
Saxifragales (HavranickÃ© vÅesoviÅ¡tÄ),Diptera (HavranickÃ© vÅesoviÅ¡tÄ),2
Apiales (Hermanovice),Diptera (Hermanovice),8
Asterales (Hermanovice),Diptera (Hermanovice),16
Caryophyllales (Hermanovice),Diptera (Hermanovice),9
Dipsacales (Hermanovice),Diptera (Hermanovice),4
Fabales (Hermanovice),Diptera (Hermanovice),12
Gentianales (Hermanovice),Diptera (Hermanovice),3
Malpighiales (Hermanovice),Diptera (Hermanovice),57
Ranunculales (Hermanovice),Diptera (Hermanovice),40
Rosales (Hermanovice),Diptera (Hermanovice),1
Ericales (Horbylunde_2005),Diptera (Horbylunde_2005),892
Gentianales (Horbylunde_2005),Diptera (Horbylunde_2005),23
Lamiales (Horbylunde_2005),Diptera (Horbylunde_2005),1
Malpighiales (Horbylunde_2005),Diptera (Horbylunde_2005),35
Myrtales (Horbylunde_2005),Diptera (Horbylunde_2005),10
Apiales (Horni Grunt),Diptera (Horni Grunt),1
Asterales (Horni Grunt),Diptera (Horni Grunt),20
Caryophyllales (Horni Grunt),Diptera (Horni Grunt),1
Dipsacales (Horni Grunt),Diptera (Horni Grunt),1
Malpighiales (Horni Grunt),Diptera (Horni Grunt),8
Ranunculales (Horni Grunt),Diptera (Horni Grunt),2
Malpighiales (HornÃ­ BeÄva),Diptera (HornÃ­ BeÄva),2
Asterales (Hruba_Vrbka),Diptera (Hruba_Vrbka),22
Fabales (Hruba_Vrbka),Diptera (Hruba_Vrbka),10
Lamiales (Hruba_Vrbka),Diptera (Hruba_Vrbka),12
Malpighiales (Hruba_Vrbka),Diptera (Hruba_Vrbka),4
Rosales (Hruba_Vrbka),Diptera (Hruba_Vrbka),10
Apiales (Imer),Diptera (Imer),81
Asterales (Imer),Diptera (Imer),217
Boraginales (Imer),Diptera (Imer),3
Brassicales (Imer),Diptera (Imer),118
Caryophyllales (Imer),Diptera (Imer),11
Dipsacales (Imer),Diptera (Imer),17
Fabales (Imer),Diptera (Imer),34
Gentianales (Imer),Diptera (Imer),18
Lamiales (Imer),Diptera (Imer),15
Myrtales (Imer),Diptera (Imer),3
Saxifragales (Imer),Diptera (Imer),2
Asterales (Isen_Bjerg_2004),Diptera (Isen_Bjerg_2004),154
Ericales (Isen_Bjerg_2004),Diptera (Isen_Bjerg_2004),550
Fabales (Isen_Bjerg_2004),Diptera (Isen_Bjerg_2004),3
Gentianales (Isen_Bjerg_2004),Diptera (Isen_Bjerg_2004),19
Malpighiales (Isen_Bjerg_2004),Diptera (Isen_Bjerg_2004),138
Rosales (Isen_Bjerg_2004),Diptera (Isen_Bjerg_2004),223
Asterales (Isen_Bjerg_2005),Diptera (Isen_Bjerg_2005),145
Ericales (Isen_Bjerg_2005),Diptera (Isen_Bjerg_2005),706
Fabales (Isen_Bjerg_2005),Diptera (Isen_Bjerg_2005),9
Gentianales (Isen_Bjerg_2005),Diptera (Isen_Bjerg_2005),8
Malpighiales (Isen_Bjerg_2005),Diptera (Isen_Bjerg_2005),251
Rosales (Isen_Bjerg_2005),Diptera (Isen_Bjerg_2005),368
Apiales (Isola Vicentina),Diptera (Isola Vicentina),2
Asparagales (Isola Vicentina),Diptera (Isola Vicentina),6
Asterales (Isola Vicentina),Diptera (Isola Vicentina),34
Dipsacales (Isola Vicentina),Diptera (Isola Vicentina),6
Fabales (Isola Vicentina),Diptera (Isola Vicentina),20
Gentianales (Isola Vicentina),Diptera (Isola Vicentina),15
Lamiales (Isola Vicentina),Diptera (Isola Vicentina),14
Solanales (Isola Vicentina),Diptera (Isola Vicentina),13
Ranunculales (JanskÃ© LÃ¡znÄ),Diptera (JanskÃ© LÃ¡znÄ),8
Apiales (Jarnoltowek),Diptera (Jarnoltowek),12
Caryophyllales (Jarnoltowek),Diptera (Jarnoltowek),10
Fabales (Jarnoltowek),Diptera (Jarnoltowek),10
Asterales (K Handrkovu),Diptera (K Handrkovu),1
Dipsacales (K Handrkovu),Diptera (K Handrkovu),21
Ranunculales (K Handrkovu),Diptera (K Handrkovu),12
Rosales (K Handrkovu),Diptera (K Handrkovu),7
Apiales (Kea),Diptera (Kea),3
Asterales (Kea),Diptera (Kea),27
Brassicales (Kea),Diptera (Kea),1
Fabales (Kea),Diptera (Kea),2
Lamiales (Kea),Diptera (Kea),17
Solanales (Kea),Diptera (Kea),1
Apiales (KittilÂ),Diptera (KittilÂ),30
Asterales (KittilÂ),Diptera (KittilÂ),19
Caryophyllales (KittilÂ),Diptera (KittilÂ),19
Dipsacales (KittilÂ),Diptera (KittilÂ),3
Fabales (KittilÂ),Diptera (KittilÂ),2
Geraniales (KittilÂ),Diptera (KittilÂ),21
Lamiales (KittilÂ),Diptera (KittilÂ),7
Myrtales (KittilÂ),Diptera (KittilÂ),6
Ranunculales (KittilÂ),Diptera (KittilÂ),38
Rosales (KittilÂ),Diptera (KittilÂ),1
Apiales (Klobikau),Diptera (Klobikau),1
Asterales (Klobikau),Diptera (Klobikau),3
Dipsacales (Klobikau),Diptera (Klobikau),1
Lamiales (Klobikau),Diptera (Klobikau),2
Malpighiales (Klobikau),Diptera (Klobikau),2
Rosales (Klobikau),Diptera (Klobikau),6
Apiales (Kythnos),Diptera (Kythnos),1
Asparagales (Kythnos),Diptera (Kythnos),1
Asterales (Kythnos),Diptera (Kythnos),30
Boraginales (Kythnos),Diptera (Kythnos),1
Brassicales (Kythnos),Diptera (Kythnos),3
Lamiales (Kythnos),Diptera (Kythnos),14
Lamiales (KÅiÅ¾anov),Diptera (KÅiÅ¾anov),10
Lamiales (La_rocina),Diptera (La_rocina),18
Apiales (Laelatu),Diptera (Laelatu),12
Asparagales (Laelatu),Diptera (Laelatu),2
Asterales (Laelatu),Diptera (Laelatu),24
Fabales (Laelatu),Diptera (Laelatu),1
Gentianales (Laelatu),Diptera (Laelatu),4
Lamiales (Laelatu),Diptera (Laelatu),3
Malvales (Laelatu),Diptera (Laelatu),3
Apiales (Lammi),Diptera (Lammi),21
Asterales (Lammi),Diptera (Lammi),36
Caryophyllales (Lammi),Diptera (Lammi),1
Dipsacales (Lammi),Diptera (Lammi),9
Fabales (Lammi),Diptera (Lammi),7
Gentianales (Lammi),Diptera (Lammi),4
Lamiales (Lammi),Diptera (Lammi),1
Malpighiales (Lammi),Diptera (Lammi),2
Ranunculales (Lammi),Diptera (Lammi),1
Lamiales (Las_mulas),Diptera (Las_mulas),4
Malvales (Las_mulas),Diptera (Las_mulas),4
Apiales (Les Andelys),Diptera (Les Andelys),4
Asparagales (Les Andelys),Diptera (Les Andelys),30
Asterales (Les Andelys),Diptera (Les Andelys),105
Dipsacales (Les Andelys),Diptera (Les Andelys),52
Fabales (Les Andelys),Diptera (Les Andelys),5
Gentianales (Les Andelys),Diptera (Les Andelys),4
Lamiales (Les Andelys),Diptera (Les Andelys),20
Malpighiales (Les Andelys),Diptera (Les Andelys),1
Malvales (Les Andelys),Diptera (Les Andelys),39
Pinales (Les Andelys),Diptera (Les Andelys),1
Apiales (Lesvos),Diptera (Lesvos),36
Asterales (Lesvos),Diptera (Lesvos),22
Brassicales (Lesvos),Diptera (Lesvos),22
Caryophyllales (Lesvos),Diptera (Lesvos),5
Geraniales (Lesvos),Diptera (Lesvos),1
Lamiales (Lesvos),Diptera (Lesvos),1
Ranunculales (Lesvos),Diptera (Lesvos),2
Asterales (Livinallongo del Col di Lana),Diptera (Livinallongo del Col di Lana),3
Dipsacales (Livinallongo del Col di Lana),Diptera (Livinallongo del Col di Lana),77
Fabales (Livinallongo del Col di Lana),Diptera (Livinallongo del Col di Lana),4
Lamiales (Livinallongo del Col di Lana),Diptera (Livinallongo del Col di Lana),1
Malvales (Livinallongo del Col di Lana),Diptera (Livinallongo del Col di Lana),1
Asterales (Louka pod Å obesem),Diptera (Louka pod Å obesem),1
Dipsacales (Louka pod Å obesem),Diptera (Louka pod Å obesem),1
Apiales (Lumea Pierduta),Diptera (Lumea Pierduta),92
Asterales (Lumea Pierduta),Diptera (Lumea Pierduta),32
Caryophyllales (Lumea Pierduta),Diptera (Lumea Pierduta),4
Celastrales (Lumea Pierduta),Diptera (Lumea Pierduta),3
Dipsacales (Lumea Pierduta),Diptera (Lumea Pierduta),50
Fabales (Lumea Pierduta),Diptera (Lumea Pierduta),3
Lamiales (Lumea Pierduta),Diptera (Lumea Pierduta),9
Rosales (Lumea Pierduta),Diptera (Lumea Pierduta),2
Apiales (Luna de Jos),Diptera (Luna de Jos),6
Asparagales (Luna de Jos),Diptera (Luna de Jos),1
Asterales (Luna de Jos),Diptera (Luna de Jos),16
Dipsacales (Luna de Jos),Diptera (Luna de Jos),30
Fabales (Luna de Jos),Diptera (Luna de Jos),2
Gentianales (Luna de Jos),Diptera (Luna de Jos),3
Solanales (Luna de Jos),Diptera (Luna de Jos),1
Asparagales (Macicasu),Diptera (Macicasu),1
Fabales (Macicasu),Diptera (Macicasu),4
Gentianales (Macicasu),Diptera (Macicasu),8
Lamiales (Macicasu),Diptera (Macicasu),4
Apiales (Magdeburg),Diptera (Magdeburg),1
Asterales (Magdeburg),Diptera (Magdeburg),3
Brassicales (Magdeburg),Diptera (Magdeburg),5
Geraniales (Magdeburg),Diptera (Magdeburg),2
Lamiales (Magdeburg),Diptera (Magdeburg),1
Ranunculales (Magdeburg),Diptera (Magdeburg),1
Rosales (Magdeburg),Diptera (Magdeburg),1
Apiales (Menorca),Diptera (Menorca),84
Asparagales (Menorca),Diptera (Menorca),1
Asterales (Menorca),Diptera (Menorca),238
Boraginales (Menorca),Diptera (Menorca),1
Brassicales (Menorca),Diptera (Menorca),25
Caryophyllales (Menorca),Diptera (Menorca),5
Dipsacales (Menorca),Diptera (Menorca),4
Ephedrales (Menorca),Diptera (Menorca),1
Fabales (Menorca),Diptera (Menorca),8
Gentianales (Menorca),Diptera (Menorca),2
Lamiales (Menorca),Diptera (Menorca),25
Malpighiales (Menorca),Diptera (Menorca),41
Malvales (Menorca),Diptera (Menorca),13
Ranunculales (Menorca),Diptera (Menorca),2
Rosales (Menorca),Diptera (Menorca),1
Solanales (Menorca),Diptera (Menorca),8
Apiales (Mettauertal),Diptera (Mettauertal),6
Asterales (Mettauertal),Diptera (Mettauertal),1
Dipsacales (Mettauertal),Diptera (Mettauertal),2
Fabales (Mettauertal),Diptera (Mettauertal),1
Gentianales (Mettauertal),Diptera (Mettauertal),13
Lamiales (Mettauertal),Diptera (Mettauertal),2
Ranunculales (Mettauertal),Diptera (Mettauertal),2
Asterales (Miladka),Diptera (Miladka),38
Boraginales (Miladka),Diptera (Miladka),2
Caryophyllales (Miladka),Diptera (Miladka),20
Dipsacales (Miladka),Diptera (Miladka),4
Fabales (Miladka),Diptera (Miladka),2
Gentianales (Miladka),Diptera (Miladka),32
Geraniales (Miladka),Diptera (Miladka),22
Malpighiales (Miladka),Diptera (Miladka),2
Gentianales (MilovickÃ¡ strÃ¡Å),Diptera (MilovickÃ¡ strÃ¡Å),1
Lamiales (MilovickÃ¡ strÃ¡Å),Diptera (MilovickÃ¡ strÃ¡Å),1
Brassicales (MilÃ­kov),Diptera (MilÃ­kov),6
Ranunculales (MilÃ­kov),Diptera (MilÃ­kov),16
Apiales (Mnichov),Diptera (Mnichov),10
Asterales (Mnichov),Diptera (Mnichov),4
Caryophyllales (Mnichov),Diptera (Mnichov),22
Dipsacales (Mnichov),Diptera (Mnichov),6
Fabales (Mnichov),Diptera (Mnichov),2
Gentianales (Mnichov),Diptera (Mnichov),12
Lamiales (Mnichov),Diptera (Mnichov),28
Malpighiales (Mnichov),Diptera (Mnichov),9
Asterales (Montebelluna),Diptera (Montebelluna),1
Lamiales (Montebelluna),Diptera (Montebelluna),21
Asparagales (MontiSion),Diptera (MontiSion),5
Gentianales (MontiSion),Diptera (MontiSion),3
Lamiales (MontiSion),Diptera (MontiSion),4
Malvales (MontiSion),Diptera (MontiSion),71
Apiales (Mt. Lesima (Brallo di Pregola)),Diptera (Mt. Lesima (Brallo di Pregola)),1
Asterales (Mt. Lesima (Brallo di Pregola)),Diptera (Mt. Lesima (Brallo di Pregola)),9
Caryophyllales (Mt. Lesima (Brallo di Pregola)),Diptera (Mt. Lesima (Brallo di Pregola)),1
Dipsacales (Mt. Lesima (Brallo di Pregola)),Diptera (Mt. Lesima (Brallo di Pregola)),9
Malpighiales (Mt. Lesima (Brallo di Pregola)),Diptera (Mt. Lesima (Brallo di Pregola)),2
Asterales (Mukacheve),Diptera (Mukacheve),1
Apiales (Muro),Diptera (Muro),23
Asparagales (Muro),Diptera (Muro),16
Asterales (Muro),Diptera (Muro),16
Lamiales (Muro),Diptera (Muro),1
Apiales (NekoÅ),Diptera (NekoÅ),3
Ranunculales (NekoÅ),Diptera (NekoÅ),6
Rosales (NekoÅ),Diptera (NekoÅ),10
Apiales (Nervesa della Battaglia),Diptera (Nervesa della Battaglia),5
Asterales (Nervesa della Battaglia),Diptera (Nervesa della Battaglia),5
Boraginales (Nervesa della Battaglia),Diptera (Nervesa della Battaglia),1
Dipsacales (Nervesa della Battaglia),Diptera (Nervesa della Battaglia),2
Gentianales (Nervesa della Battaglia),Diptera (Nervesa della Battaglia),1
Asterales (NesmÄÅ),Diptera (NesmÄÅ),3
Geraniales (NesmÄÅ),Diptera (NesmÄÅ),1
Asparagales (Niebla),Diptera (Niebla),2
Asterales (Niebla),Diptera (Niebla),2
Malpighiales (Niebla),Diptera (Niebla),2
Solanales (Niebla),Diptera (Niebla),4
Apiales (Noeux-lÃ¨s-Auxi),Diptera (Noeux-lÃ¨s-Auxi),23
Asterales (Noeux-lÃ¨s-Auxi),Diptera (Noeux-lÃ¨s-Auxi),91
Dipsacales (Noeux-lÃ¨s-Auxi),Diptera (Noeux-lÃ¨s-Auxi),9
Fabales (Noeux-lÃ¨s-Auxi),Diptera (Noeux-lÃ¨s-Auxi),25
Gentianales (Noeux-lÃ¨s-Auxi),Diptera (Noeux-lÃ¨s-Auxi),72
Lamiales (Noeux-lÃ¨s-Auxi),Diptera (Noeux-lÃ¨s-Auxi),26
Malpighiales (Noeux-lÃ¨s-Auxi),Diptera (Noeux-lÃ¨s-Auxi),12
Pinales (Noeux-lÃ¨s-Auxi),Diptera (Noeux-lÃ¨s-Auxi),2
Ranunculales (Noeux-lÃ¨s-Auxi),Diptera (Noeux-lÃ¨s-Auxi),3
Rosales (Noeux-lÃ¨s-Auxi),Diptera (Noeux-lÃ¨s-Auxi),2
Apiales (Ocoale),Diptera (Ocoale),13
Asterales (Ocoale),Diptera (Ocoale),128
Caryophyllales (Ocoale),Diptera (Ocoale),8
Dipsacales (Ocoale),Diptera (Ocoale),38
Lamiales (Ocoale),Diptera (Ocoale),2
Malpighiales (Ocoale),Diptera (Ocoale),2
Malvales (Ocoale),Diptera (Ocoale),1
Rosales (Ocoale),Diptera (Ocoale),16
Asparagales (Orozko),Diptera (Orozko),3
Asterales (Orozko),Diptera (Orozko),441
Boraginales (Orozko),Diptera (Orozko),4
Brassicales (Orozko),Diptera (Orozko),6
Dioscoreales (Orozko),Diptera (Orozko),1
Ericales (Orozko),Diptera (Orozko),4
Fabales (Orozko),Diptera (Orozko),38
Gentianales (Orozko),Diptera (Orozko),2
Geraniales (Orozko),Diptera (Orozko),1
Lamiales (Orozko),Diptera (Orozko),57
Rosales (Orozko),Diptera (Orozko),140
Apiales (Oschersleben),Diptera (Oschersleben),1
Asterales (Oschersleben),Diptera (Oschersleben),16
Gentianales (Oschersleben),Diptera (Oschersleben),1
Lamiales (Oschersleben),Diptera (Oschersleben),2
Ranunculales (Oschersleben),Diptera (Oschersleben),3
Rosales (Oschersleben),Diptera (Oschersleben),1
Solanales (Oschersleben),Diptera (Oschersleben),15
Ranunculales (Ostrov nad OhÅÃ­),Diptera (Ostrov nad OhÅÃ­),13
Apiales (OstÅihom),Diptera (OstÅihom),2
Asterales (OstÅihom),Diptera (OstÅihom),6
Dipsacales (OstÅihom),Diptera (OstÅihom),4
Apiales (Pergine Valsugana),Diptera (Pergine Valsugana),21
Asterales (Pergine Valsugana),Diptera (Pergine Valsugana),78
Boraginales (Pergine Valsugana),Diptera (Pergine Valsugana),3
Brassicales (Pergine Valsugana),Diptera (Pergine Valsugana),1
Caryophyllales (Pergine Valsugana),Diptera (Pergine Valsugana),22
Dipsacales (Pergine Valsugana),Diptera (Pergine Valsugana),4
Ericales (Pergine Valsugana),Diptera (Pergine Valsugana),5
Fabales (Pergine Valsugana),Diptera (Pergine Valsugana),5
Gentianales (Pergine Valsugana),Diptera (Pergine Valsugana),2
Geraniales (Pergine Valsugana),Diptera (Pergine Valsugana),4
Lamiales (Pergine Valsugana),Diptera (Pergine Valsugana),82
Malpighiales (Pergine Valsugana),Diptera (Pergine Valsugana),7
Myrtales (Pergine Valsugana),Diptera (Pergine Valsugana),18
Ranunculales (Pergine Valsugana),Diptera (Pergine Valsugana),1
Rosales (Pergine Valsugana),Diptera (Pergine Valsugana),10
Solanales (Pergine Valsugana),Diptera (Pergine Valsugana),5
Apiales (Petre_tii de Jos),Diptera (Petre_tii de Jos),9
Asterales (Petre_tii de Jos),Diptera (Petre_tii de Jos),38
Caryophyllales (Petre_tii de Jos),Diptera (Petre_tii de Jos),2
Dipsacales (Petre_tii de Jos),Diptera (Petre_tii de Jos),1
Ericales (Petre_tii de Jos),Diptera (Petre_tii de Jos),1
Fabales (Petre_tii de Jos),Diptera (Petre_tii de Jos),2
Ranunculales (Petre_tii de Jos),Diptera (Petre_tii de Jos),4
Rosales (Petre_tii de Jos),Diptera (Petre_tii de Jos),4
Asterales (PetÅÃ­n),Diptera (PetÅÃ­n),3
Geraniales (PetÅÃ­n),Diptera (PetÅÃ­n),3
Lamiales (PetÅÃ­n),Diptera (PetÅÃ­n),7
Apiales (Piazzola sul Brenta),Diptera (Piazzola sul Brenta),47
Asterales (Piazzola sul Brenta),Diptera (Piazzola sul Brenta),372
Brassicales (Piazzola sul Brenta),Diptera (Piazzola sul Brenta),70
Caryophyllales (Piazzola sul Brenta),Diptera (Piazzola sul Brenta),37
Dipsacales (Piazzola sul Brenta),Diptera (Piazzola sul Brenta),30
Fabales (Piazzola sul Brenta),Diptera (Piazzola sul Brenta),70
Gentianales (Piazzola sul Brenta),Diptera (Piazzola sul Brenta),1
Lamiales (Piazzola sul Brenta),Diptera (Piazzola sul Brenta),72
Malpighiales (Piazzola sul Brenta),Diptera (Piazzola sul Brenta),2
Malvales (Piazzola sul Brenta),Diptera (Piazzola sul Brenta),1
Oxalidales (Piazzola sul Brenta),Diptera (Piazzola sul Brenta),9
Ranunculales (Piazzola sul Brenta),Diptera (Piazzola sul Brenta),11
Rosales (Piazzola sul Brenta),Diptera (Piazzola sul Brenta),72
Solanales (Piazzola sul Brenta),Diptera (Piazzola sul Brenta),162
Malvales (Pino_del_cuervo),Diptera (Pino_del_cuervo),2
Caryophyllales (PlakÃ¡nek),Diptera (PlakÃ¡nek),4
Geraniales (PlakÃ¡nek),Diptera (PlakÃ¡nek),2
Rosales (PlakÃ¡nek),Diptera (PlakÃ¡nek),1
Lamiales (Popova Å apka),Diptera (Popova Å apka),1
Ranunculales (Popova Å apka),Diptera (Popova Å apka),10
Apiales (PouzdÅany),Diptera (PouzdÅany),1
Asterales (PouzdÅany),Diptera (PouzdÅany),3
Fabales (PouzdÅany),Diptera (PouzdÅany),3
Lamiales (PouzdÅany),Diptera (PouzdÅany),1
Apiales (Pove del Grappa),Diptera (Pove del Grappa),6
Caryophyllales (Pove del Grappa),Diptera (Pove del Grappa),3
Fabales (Pove del Grappa),Diptera (Pove del Grappa),5
Gentianales (Pove del Grappa),Diptera (Pove del Grappa),3
Geraniales (Pove del Grappa),Diptera (Pove del Grappa),2
Lamiales (Pove del Grappa),Diptera (Pove del Grappa),7
Ranunculales (Pove del Grappa),Diptera (Pove del Grappa),15
Asterales (Predel),Diptera (Predel),2
Asterales (Pretzien),Diptera (Pretzien),8
Brassicales (Pretzien),Diptera (Pretzien),1
Caryophyllales (Pretzien),Diptera (Pretzien),1
Geraniales (Pretzien),Diptera (Pretzien),2
Malvales (Pretzien),Diptera (Pretzien),1
Ranunculales (Pretzien),Diptera (Pretzien),1
Rosales (Pretzien),Diptera (Pretzien),5
Solanales (Pretzien),Diptera (Pretzien),7
Apiales (PudasjÂrvi),Diptera (PudasjÂrvi),5
Asterales (PudasjÂrvi),Diptera (PudasjÂrvi),14
Caryophyllales (PudasjÂrvi),Diptera (PudasjÂrvi),6
Gentianales (PudasjÂrvi),Diptera (PudasjÂrvi),3
Lamiales (PudasjÂrvi),Diptera (PudasjÂrvi),5
Myrtales (PudasjÂrvi),Diptera (PudasjÂrvi),3
Ranunculales (PudasjÂrvi),Diptera (PudasjÂrvi),15
Rosales (PudasjÂrvi),Diptera (PudasjÂrvi),7
Apiales (Puntiro),Diptera (Puntiro),9
Asparagales (Puntiro),Diptera (Puntiro),21
Asterales (Puntiro),Diptera (Puntiro),1
Gentianales (Puntiro),Diptera (Puntiro),2
Lamiales (Puntiro),Diptera (Puntiro),2
Liliales (Puntiro),Diptera (Puntiro),22
Malvales (Puntiro),Diptera (Puntiro),9
Apiales (Quero Vas),Diptera (Quero Vas),22
Asterales (Quero Vas),Diptera (Quero Vas),10
Caryophyllales (Quero Vas),Diptera (Quero Vas),5
Dipsacales (Quero Vas),Diptera (Quero Vas),18
Fabales (Quero Vas),Diptera (Quero Vas),3
Lamiales (Quero Vas),Diptera (Quero Vas),133
Malvales (Quero Vas),Diptera (Quero Vas),1
Myrtales (Quero Vas),Diptera (Quero Vas),1
Asterales (Rafz),Diptera (Rafz),17
Dipsacales (Rafz),Diptera (Rafz),2
Solanales (Rafz),Diptera (Rafz),1
Apiales (Rasca),Diptera (Rasca),5
Asterales (Rasca),Diptera (Rasca),5
Caryophyllales (Rasca),Diptera (Rasca),1
Dipsacales (Rasca),Diptera (Rasca),3
Fabales (Rasca),Diptera (Rasca),1
Gentianales (Rasca),Diptera (Rasca),4
Lamiales (Rasca),Diptera (Rasca),2
Malvales (Rasca),Diptera (Rasca),6
Asterales (Retzbach),Diptera (Retzbach),26
Gentianales (Retzbach),Diptera (Retzbach),1
Apiales (Rimetea),Diptera (Rimetea),2
Asterales (Rimetea),Diptera (Rimetea),5
Fabales (Rimetea),Diptera (Rimetea),1
Gentianales (Rimetea),Diptera (Rimetea),1
Rosales (Rimetea),Diptera (Rimetea),4
Apiales (Roana),Diptera (Roana),33
Asterales (Roana),Diptera (Roana),58
Caryophyllales (Roana),Diptera (Roana),12
Dipsacales (Roana),Diptera (Roana),4
Fabales (Roana),Diptera (Roana),8
Gentianales (Roana),Diptera (Roana),4
Lamiales (Roana),Diptera (Roana),2
Ranunculales (Roana),Diptera (Roana),7
Apiales (Romano d Ezzelino),Diptera (Romano d Ezzelino),20
Asterales (Romano d Ezzelino),Diptera (Romano d Ezzelino),11
Caryophyllales (Romano d Ezzelino),Diptera (Romano d Ezzelino),5
Dipsacales (Romano d Ezzelino),Diptera (Romano d Ezzelino),6
Lamiales (Romano d Ezzelino),Diptera (Romano d Ezzelino),1
